customer_id,churn,tenure,city_tier,warehouse_to_home,gender,hour_spend_on_app,number_of_device_registered,satisfaction_score,marital_status,number_of_address,complain,order_amount_hike_fromlast_year,coupon_used,order_count,day_since_last_order,cashback_amount,preferred_login_device,preferred_payment_mode,prefered_order_cat
52918,0.0,3.0,3.0,7.0,Female,3.0,4.0,2.0,Divorced,3.0,0.0,15.0,5.0,5.0,2.0,204.18,Mobile Phone,Credit Card,Grocery
52919,0.0,9.0,3.0,7.0,Female,4.0,4.0,3.0,Single,3.0,0.0,15.0,2.0,2.0,5.49852215688604,212.89,Mobile Phone,E wallet,Grocery
52920,1.0,1.0,1.0,25.0,Male,3.0,5.0,2.0,Single,3.0,1.0,14.0,1.0,2.0,2.0,148.89,Phone,Credit Card,Mobile Phone
52921,0.0,26.0,1.0,9.0,Female,3.0,5.0,2.0,Single,9.0,0.0,16.0,1.0,3.0,3.0,157.12,Mobile Phone,Debit Card,Mobile Phone
52922,0.0,16.0,1.0,11.0,Male,3.0,4.0,2.0,Divorced,3.0,0.0,15.46084494803429,1.0,12.0,16.0,317.32,Mobile Phone,Cash on Delivery,Others
52923,0.0,31.0,2.0,13.0,Male,3.0,4.0,3.0,Divorced,10.0,0.0,18.0,3.0,3.0,3.0,147.67,Phone,Credit Card,Mobile Phone
52924,0.0,24.0,3.0,7.0,Female,4.0,4.0,2.0,Married,5.0,0.0,16.139686391101467,2.0,2.0,7.0,320.17,Mobile Phone,Credit Card,Others
52925,1.0,1.0,1.0,21.0,Male,3.0,4.0,2.0,Divorced,7.0,1.0,14.0,1.0,2.0,5.0,149.36,Phone,Credit Card,Mobile Phone
52926,0.0,17.0,3.0,23.0,Female,4.0,4.0,2.0,Divorced,7.0,1.0,23.0,1.4630949744421713,2.0,10.0,285.64,Mobile Phone,E wallet,Grocery
52927,1.0,1.0,1.0,9.0,Female,3.0,4.0,5.0,Divorced,9.0,0.0,21.0,2.0,2.0,8.0,152.07,Mobile Phone,Debit Card,Mobile Phone
52928,0.0,26.0,3.0,9.0,Male,4.0,5.0,3.0,Single,3.0,1.0,16.22294107983916,8.0,16.0,13.0,315.68,Mobile Phone,Debit Card,Others
52929,0.0,6.0,3.0,11.0,Female,3.0,4.0,4.0,Divorced,4.0,0.0,12.0,2.0,2.0,3.0,164.31,Mobile Phone,Debit Card,Mobile Phone
52930,1.0,1.0,1.0,7.0,Male,4.0,5.0,3.0,Single,2.0,1.0,15.0,2.0,2.0,3.0,162.3,Mobile Phone,Debit Card,Mobile Phone
52931,0.0,13.0,1.0,7.0,Female,4.0,4.0,3.0,Married,9.0,0.0,15.0,1.0,2.0,3.0,147.32,Phone,Credit Card,Mobile Phone
52932,0.0,6.0,3.0,33.0,Male,4.0,4.0,2.0,Divorced,2.0,0.0,19.0,2.0,3.0,3.0,169.65,Mobile Phone,E wallet,Laptop & Accessory
52933,0.0,15.0,1.0,26.0,Male,3.0,4.0,5.0,Married,4.0,0.0,17.0,2.0,2.0,1.0,155.72,Mobile Phone,Debit Card,Laptop & Accessory
52934,0.0,14.0,1.0,31.0,Male,4.0,4.0,2.0,Married,3.0,0.0,18.0,3.0,5.0,8.0,158.19,Mobile Phone,COD,Laptop & Accessory
52935,0.0,19.0,1.0,7.0,Male,4.0,3.0,2.0,Divorced,2.0,0.0,15.955875936572792,2.0,2.0,8.0,317.02,Mobile Phone,UPI,Others
52936,0.0,5.0,1.0,10.0,Male,4.0,4.0,3.0,Married,11.0,0.0,13.0,2.114481952022951,3.0,3.0,261.75,Mobile Phone,Credit Card,Grocery
52937,0.0,7.0,1.0,12.0,Female,4.0,5.0,2.0,Divorced,3.0,0.0,14.0,1.0,2.0,3.0,154.11,Mobile Phone,Debit Card,Mobile Phone
52938,0.0,8.0,1.0,9.0,Male,3.0,5.0,5.0,Divorced,8.0,0.0,14.0,1.0,6.0,10.0,184.57,Mobile Phone,Debit Card,Laptop & Accessory
52939,0.0,11.0,1.0,7.0,Female,3.0,5.0,5.0,Divorced,4.0,0.0,15.0,2.0,2.0,3.0,164.2,Mobile Phone,Credit Card,Mobile Phone
52940,0.0,19.0,1.0,14.0,Male,4.0,3.0,3.0,Divorced,6.0,0.0,18.0,1.0,2.0,3.0,189.34,Mobile Phone,Debit Card,Laptop & Accessory
52941,1.0,1.0,1.0,17.0,Male,4.0,4.0,3.0,Married,8.0,0.0,12.0,2.0,2.0,3.9433005351794863,225.48,Mobile Phone,Credit Card,Grocery
52942,0.0,13.0,1.0,9.0,Female,4.0,4.0,3.0,Single,2.0,0.0,26.0,11.0,13.605904460779342,9.0,234.38,Mobile Phone,Cash on Delivery,Grocery
52943,0.0,3.0,1.0,22.0,Male,3.0,4.0,2.0,Single,3.0,0.0,20.0,1.0,2.0,6.0,148.4,Phone,Debit Card,Mobile Phone
52944,0.0,16.0,1.0,24.0,Female,3.0,3.0,5.0,Single,5.0,1.0,14.0,1.0,2.0,3.0,190.45,Mobile Phone,Debit Card,Laptop & Accessory
52945,0.0,3.0,3.0,27.0,Male,3.0,4.0,2.0,Married,4.0,0.0,15.0,2.0,2.0,3.0,194.31,Mobile Phone,E wallet,Laptop & Accessory
52946,0.0,1.0,1.0,7.0,Female,4.0,4.0,3.0,Divorced,2.0,0.0,13.0,2.0,2.0,3.0,173.98,Mobile Phone,Debit Card,Laptop & Accessory
52947,0.0,16.0,1.0,9.0,Female,3.0,5.0,5.0,Married,2.0,1.0,12.0,5.0,8.0,9.0,150.93,Mobile Phone,Credit Card,Mobile Phone
52948,0.0,14.0,1.0,9.0,Male,3.0,4.0,3.0,Married,2.0,0.0,15.76329440072311,1.0,4.0,10.0,319.36,Mobile Phone,Credit Card,Others
52949,0.0,25.0,1.0,7.0,Male,4.0,4.0,2.0,Divorced,3.0,0.0,12.0,2.0,2.0,1.0,152.23,Mobile Phone,Debit Card,Mobile Phone
52950,1.0,1.0,1.0,36.0,Male,4.0,5.0,4.0,Single,2.0,0.0,12.0,2.0,2.0,5.0,159.79,Mobile Phone,Credit Card,Mobile Phone
52951,0.0,6.0,1.0,14.0,Male,4.0,3.0,4.0,Divorced,3.0,0.0,21.0,1.0,2.0,4.0,152.94,Mobile Phone,Debit Card,Mobile Phone
52952,0.0,12.0,3.0,9.0,Male,3.0,5.0,2.0,Divorced,5.0,0.0,19.0,7.0,8.0,6.0,177.49,Mobile Phone,Debit Card,Laptop & Accessory
52953,0.0,6.0,1.0,9.0,Male,3.0,5.0,5.0,Single,6.0,0.0,14.0,1.0,2.0,5.0,146.76,Phone,COD,Laptop & Accessory
52954,0.0,20.0,3.0,9.0,Female,4.0,6.0,4.0,Divorced,5.0,1.0,16.142706009463538,7.0,8.0,8.0,293.72,Mobile Phone,Cash on Delivery,Grocery
52955,1.0,1.0,1.0,9.0,Male,4.0,4.0,3.0,Single,4.0,0.0,12.0,2.0,2.0,1.0,159.85,Mobile Phone,Debit Card,Mobile Phone
52956,0.0,3.0,3.0,9.0,Male,4.0,5.0,4.0,Divorced,4.0,0.0,20.0,1.0,2.0,1.0,191.44,Mobile Phone,Credit Card,Laptop & Accessory
52957,0.0,5.0,1.0,30.0,Male,4.0,5.0,2.0,Divorced,2.0,0.0,22.0,2.0,8.0,9.0,180.82,Mobile Phone,Credit Card,Laptop & Accessory
52958,0.0,1.0,1.0,12.0,Male,3.0,3.0,5.0,Married,3.0,0.0,13.0,2.0,2.0,6.0,165.0,Mobile Phone,Debit Card,Laptop & Accessory
52959,0.0,19.0,1.0,27.0,Male,4.0,4.0,2.0,Divorced,2.0,1.0,15.0,1.0,4.3924370550989575,11.0,259.96,Mobile Phone,Credit Card,Grocery
52960,0.0,10.0,1.0,13.0,Male,3.0,4.0,2.0,Divorced,2.0,0.0,12.0,5.0,11.0,12.0,157.1,Mobile Phone,Debit Card,Mobile Phone
52961,0.0,29.0,1.0,7.0,Male,3.0,4.0,5.0,Single,2.0,1.0,15.881785243380548,5.0,5.0,14.0,315.45,Mobile Phone,Credit Card,Others
52962,1.0,11.0,1.0,36.0,Male,3.0,4.0,4.0,Divorced,3.0,1.0,13.0,6.0,9.08314283061027,10.0,243.49,Mobile Phone,Debit Card,Grocery
52963,0.0,2.0,1.0,16.0,Male,4.0,4.0,2.0,Divorced,3.0,0.0,24.0,2.0,2.0,5.0,145.7,Phone,Credit Card,Mobile Phone
52964,0.0,11.0,3.0,13.0,Male,4.0,4.0,2.0,Divorced,6.0,0.0,15.0,1.0,2.0,2.0,190.02,Mobile Phone,Credit Card,Laptop & Accessory
52965,0.0,1.0,1.0,10.0,Male,4.0,5.0,3.0,Single,3.0,0.0,18.0,2.0,2.0,1.0,157.3,Mobile Phone,Credit Card,Mobile Phone
52966,0.0,11.0,1.0,7.0,Female,1.0,4.0,2.0,Married,4.0,1.0,19.0,0.9806888214373984,2.0,3.0,261.03,Mobile Phone,Credit Card,Grocery
52967,0.0,3.0,1.0,29.0,Female,4.0,3.0,4.0,Married,9.0,0.0,19.0,6.0,6.936634653104223,3.0,244.96,Mobile Phone,Debit Card,Grocery
52968,0.0,12.0,3.0,14.0,Female,3.0,3.0,5.0,Married,3.0,1.0,25.0,1.0,8.0,8.0,181.05,Mobile Phone,Credit Card,Laptop & Accessory
52969,0.0,1.0,1.0,7.0,Female,3.0,4.0,4.0,Married,3.0,0.0,21.0,1.0,2.0,5.0,188.97,Mobile Phone,Debit Card,Laptop & Accessory
52970,0.0,24.0,1.0,11.0,Male,4.0,4.0,4.0,Married,5.0,0.0,16.086688148637826,2.0,2.0,7.0,316.44,Mobile Phone,Debit Card,Others
52971,0.0,27.0,1.0,10.0,Male,3.0,4.0,3.0,Divorced,5.0,1.0,15.872230340966876,1.0,2.0,4.0,300.84,Mobile Phone,Credit Card,Grocery
52972,0.0,16.0,3.0,7.0,Male,3.0,4.0,3.0,Divorced,3.0,0.0,26.0,5.0,12.0,7.0,174.07,Mobile Phone,Debit Card,Laptop & Accessory
52973,0.0,3.0,3.0,9.0,Male,3.0,4.0,2.0,Single,3.0,0.0,19.0,1.0,2.0,10.0,170.54,Mobile Phone,Debit Card,Laptop & Accessory
52974,0.0,29.0,1.0,27.0,Male,3.0,4.0,2.0,Divorced,5.0,1.0,20.0,2.0,2.0,9.0,179.15,Mobile Phone,COD,Laptop & Accessory
52975,0.0,1.0,1.0,18.0,Male,3.0,4.0,5.0,Divorced,3.0,1.0,14.0,3.0,4.0,4.0,172.41,Mobile Phone,Credit Card,Laptop & Accessory
52976,0.0,11.0,1.0,7.0,Female,3.0,4.0,2.0,Single,3.0,0.0,13.0,2.0,6.0,8.0,146.15,Phone,Debit Card,Mobile Phone
52977,1.0,8.0,1.0,31.0,Male,3.0,4.0,3.0,Married,5.0,1.0,23.0,1.0,2.0,1.0,156.61,Mobile Phone,Debit Card,Mobile Phone
52978,0.0,12.0,1.0,30.0,Male,3.0,4.0,2.0,Married,11.0,0.0,15.0,1.0,2.0,3.0,182.45,Mobile Phone,Debit Card,Laptop & Accessory
52979,1.0,1.0,1.0,23.0,Male,3.0,4.0,4.0,Married,4.0,1.0,14.0,2.0,2.0,3.0,148.73,Phone,Credit Card,Mobile Phone
52980,0.0,2.0,1.0,15.0,Female,4.0,4.0,2.0,Single,3.0,0.0,22.0,1.0,2.0,3.0,158.1,Mobile Phone,Debit Card,Mobile Phone
52981,0.0,23.0,1.0,17.0,Female,3.0,4.0,5.0,Single,11.0,1.0,15.791816224906649,1.0,2.0,3.0,311.65,Mobile Phone,Debit Card,Others
52982,0.0,10.0,1.0,10.0,Male,2.0,4.0,4.0,Single,6.0,0.0,13.0,7.0,8.0,8.0,169.85,Mobile Phone,COD,Laptop & Accessory
52983,0.0,5.0,3.0,12.0,Female,3.0,4.0,4.0,Married,3.0,0.0,12.0,1.0,3.0,3.0,152.89,Mobile Phone,E wallet,Mobile Phone
52984,1.0,1.0,3.0,11.0,Male,3.0,5.0,2.0,Single,3.0,1.0,13.0,8.0,8.0,5.0,183.28,Mobile Phone,E wallet,Laptop & Accessory
52985,0.0,11.0,1.0,16.0,Male,3.0,4.0,2.0,Divorced,3.0,1.0,13.0,1.0,2.0,3.0,148.26,Mobile Phone,Credit Card,Mobile Phone
52986,0.0,16.0,3.0,33.0,Female,4.0,4.0,4.0,Divorced,7.0,0.0,15.0,3.0,5.837696692606838,9.0,260.25,Mobile Phone,E wallet,Grocery
52987,1.0,1.0,1.0,10.0,Male,3.0,4.0,3.0,Single,3.0,0.0,14.0,1.0,2.0,1.0,139.2,Phone,Debit Card,Mobile Phone
52988,0.0,9.0,3.0,23.0,Male,4.0,4.0,4.0,Divorced,2.0,0.0,16.0,4.0,7.0,10.0,205.2,Mobile Phone,E wallet,Grocery
52989,0.0,10.0,1.0,25.0,Male,3.0,3.0,2.0,Divorced,6.0,0.0,19.0,1.0,2.0,1.0,161.88,Mobile Phone,Debit Card,Mobile Phone
52990,0.0,25.0,1.0,9.0,Male,3.0,6.0,4.0,Married,7.0,0.0,19.0,1.0,2.0,3.0,179.82,Mobile Phone,Credit Card,Laptop & Accessory
52991,0.0,15.0,3.0,9.0,Male,3.0,4.0,4.0,Single,3.0,0.0,20.0,1.3200956509977515,2.0,5.0,285.15,Mobile Phone,Debit Card,Grocery
52992,0.0,1.0,3.0,17.0,Female,4.0,5.0,3.0,Single,3.0,0.0,13.0,2.0,2.0,1.0,137.0,Phone,Credit Card,Mobile Phone
52993,0.0,2.0,1.0,23.0,Male,4.0,3.0,5.0,Single,2.0,0.0,20.0,1.0,2.0,8.0,181.61,Mobile Phone,Credit Card,Laptop & Accessory
52994,0.0,5.0,3.0,14.0,Male,4.0,3.0,2.0,Divorced,6.0,0.0,12.0,4.0,8.0,8.0,194.29,Mobile Phone,Cash on Delivery,Laptop & Accessory
52995,0.0,13.0,1.0,7.0,Male,3.0,3.0,2.0,Married,2.0,0.0,18.0,4.0,4.0,6.372456904336143,221.13,Mobile Phone,Credit Card,Grocery
52996,0.0,10.0,1.0,31.0,Female,3.0,4.0,4.0,Divorced,9.0,0.0,16.0,1.0,2.0,9.0,181.74,Mobile Phone,Debit Card,Laptop & Accessory
52997,0.0,6.0,3.0,14.0,Male,4.0,5.0,3.0,Divorced,3.0,0.0,15.0,2.0,5.0,9.0,179.84,Mobile Phone,Debit Card,Laptop & Accessory
52998,0.0,12.0,1.0,32.0,Female,3.0,5.0,4.0,Divorced,5.0,0.0,18.0,2.0,3.0448002612966225,2.0,245.61,Mobile Phone,Debit Card,Grocery
52999,0.0,31.0,1.0,7.0,Male,3.0,6.0,3.0,Married,4.0,1.0,14.0,2.0,2.0,3.0,181.6,Mobile Phone,Debit Card,Laptop & Accessory
53000,0.0,5.0,1.0,12.0,Male,3.0,4.0,2.0,Divorced,2.0,1.0,13.0,1.0,2.0,4.0,173.21,Mobile Phone,COD,Mobile Phone
53001,0.0,5.0,2.0,9.0,Male,4.0,5.0,5.0,Divorced,5.0,0.0,13.0,1.0,2.0,1.0,189.1,Mobile Phone,UPI,Laptop & Accessory
53002,0.0,19.0,1.0,14.0,Male,4.0,4.0,5.0,Married,3.0,0.0,19.0,6.0,10.0,12.0,177.1,Mobile Phone,Debit Card,Grocery
53003,0.0,5.0,1.0,9.0,Male,3.0,4.0,2.0,Married,2.0,1.0,19.0,2.0,3.0,3.0,151.95,Mobile Phone,Debit Card,Mobile Phone
53004,0.0,7.0,1.0,12.0,Female,4.0,4.0,4.0,Divorced,8.0,0.0,12.0,3.0,5.291245927866092,9.0,243.78,Mobile Phone,Debit Card,Grocery
53005,0.0,13.0,1.0,17.0,Male,3.0,4.0,5.0,Divorced,3.0,1.0,16.065895985915514,12.0,12.0,11.0,295.68,Mobile Phone,Credit Card,Grocery
53006,0.0,17.0,1.0,17.0,Female,3.0,4.0,2.0,Single,2.0,0.0,20.0,1.0,2.0,8.0,149.55,Mobile Phone,Debit Card,Mobile Phone
53007,0.0,23.0,1.0,7.0,Female,3.0,5.0,3.0,Single,9.0,1.0,13.0,1.3450172231605508,2.0,8.0,264.64,Mobile Phone,Cash on Delivery,Grocery
53008,1.0,16.0,1.0,15.0,Male,3.0,5.0,4.0,Divorced,4.0,0.0,16.0,8.0,8.0,8.0,174.41,Mobile Phone,Credit Card,Laptop & Accessory
53009,0.0,1.0,1.0,12.0,Female,3.0,4.0,4.0,Single,3.0,1.0,13.0,1.0,2.0,3.0,149.78,Mobile Phone,Debit Card,Mobile Phone
53010,0.0,6.0,3.0,15.0,Female,4.0,5.0,4.0,Divorced,3.0,1.0,12.0,7.0,12.0,10.0,177.28,Mobile Phone,COD,Laptop & Accessory
53011,0.0,1.0,3.0,9.0,Male,4.0,4.0,3.0,Single,3.0,1.0,12.0,2.0,2.0,5.0,169.78,Mobile Phone,Debit Card,Laptop & Accessory
53012,0.0,5.0,3.0,14.0,Male,4.0,4.0,2.0,Married,6.0,0.0,13.0,1.0,2.0,8.0,200.47,Mobile Phone,E wallet,Laptop & Accessory
53013,0.0,6.0,1.0,9.0,Female,4.0,3.0,2.0,Single,9.0,0.0,17.0,2.0,2.0,8.0,175.55,Mobile Phone,Credit Card,Laptop & Accessory
53014,1.0,1.0,1.0,9.0,Male,3.0,6.0,2.0,Divorced,7.0,1.0,14.0,3.0,3.0,3.0,159.64,Mobile Phone,Credit Card,Mobile Phone
53015,0.0,4.0,1.0,35.0,Female,4.0,4.0,2.0,Divorced,3.0,0.0,14.0,1.0,2.0,10.0,182.75,Mobile Phone,Credit Card,Laptop & Accessory
53016,0.0,5.0,1.0,14.0,Female,3.0,5.0,3.0,Divorced,3.0,0.0,25.0,4.0,9.0,9.013039582018536,214.43,Mobile Phone,Debit Card,Grocery
53017,0.0,13.0,1.0,6.0,Male,3.0,5.0,2.0,Divorced,3.0,0.0,16.14904945719265,10.0,14.0,4.0,317.72,Mobile Phone,Credit Card,Others
53018,1.0,3.0,3.0,10.0,Female,3.0,4.0,3.0,Divorced,6.0,1.0,19.0,2.0,2.0,1.0,177.38,Mobile Phone,Credit Card,Laptop & Accessory
53019,0.0,7.0,3.0,17.0,Male,3.0,5.0,2.0,Single,5.0,0.0,15.0,2.0,2.0,2.0,171.82,Mobile Phone,E wallet,Laptop & Accessory
53020,0.0,21.0,1.0,12.0,Male,3.0,4.0,3.0,Divorced,6.0,0.0,15.717885658508068,1.0,2.0,2.0,308.0,Mobile Phone,Debit Card,Others
53021,0.0,17.0,1.0,17.0,Female,3.0,5.0,3.0,Married,3.0,0.0,12.0,1.0,2.0,1.0,177.57,Mobile Phone,Debit Card,Laptop & Accessory
53022,0.0,1.0,3.0,7.0,Male,4.0,4.0,4.0,Divorced,2.0,1.0,14.0,1.0,2.0,5.0,188.49,Mobile Phone,E wallet,Laptop & Accessory
53023,0.0,28.0,1.0,27.0,Female,3.0,4.0,3.0,Single,5.0,0.0,13.0,2.0,2.0,4.0,173.69,Mobile Phone,Debit Card,Laptop & Accessory
53024,0.0,17.0,1.0,14.0,Female,3.0,4.0,5.0,Divorced,10.0,0.0,17.0,2.0,2.0,4.334036738311559,224.85,Mobile Phone,Debit Card,Grocery
53025,0.0,19.0,1.0,15.0,Male,4.0,4.0,2.0,Divorced,11.0,0.0,15.0,8.0,10.0,9.0,161.97,Mobile Phone,UPI,Laptop & Accessory
53026,0.0,14.0,3.0,7.0,Male,3.0,6.0,2.0,Divorced,4.0,1.0,23.0,2.0,2.0,3.0,199.57,Mobile Phone,Credit Card,Laptop & Accessory
53027,1.0,1.0,1.0,15.0,Male,4.0,6.0,5.0,Divorced,3.0,1.0,12.0,2.0,2.0,8.0,146.19,Phone,UPI,Mobile Phone
53028,0.0,3.0,1.0,16.0,Male,2.0,5.0,2.0,Single,2.0,0.0,18.0,3.0,3.0,3.0,164.83,Mobile Phone,UPI,Mobile Phone
53029,0.0,4.0,3.0,12.0,Female,2.0,5.0,3.0,Married,3.0,0.0,14.0,1.0,2.0,3.0,186.18,Mobile Phone,E wallet,Laptop & Accessory
53030,0.0,1.0,3.0,15.0,Female,3.0,4.0,4.0,Divorced,3.0,0.0,19.0,1.0,2.0,8.0,187.14,Mobile Phone,E wallet,Laptop & Accessory
53031,0.0,11.0,1.0,12.0,Male,4.0,4.0,2.0,Married,9.0,0.0,17.0,1.0,2.0,5.0,188.47,Mobile Phone,Credit Card,Laptop & Accessory
53032,0.0,12.0,1.0,22.0,Male,4.0,5.0,2.0,Married,2.0,1.0,15.0,2.0,4.546569668319178,10.0,240.1,Mobile Phone,Debit Card,Grocery
53033,0.0,5.0,1.0,14.0,Female,3.0,4.0,2.0,Single,3.0,1.0,15.0,3.0,5.0,11.0,196.43,Mobile Phone,Credit Card,Grocery
53034,0.0,3.0,3.0,17.0,Female,3.0,5.0,4.0,Married,3.0,1.0,15.0,1.0,2.0,8.0,207.68,Mobile Phone,E wallet,Laptop & Accessory
53035,0.0,9.0,1.0,12.0,Male,4.0,4.0,4.0,Single,2.0,0.0,14.0,1.0,2.0,14.0,205.95,Mobile Phone,Cash on Delivery,Grocery
53036,0.0,1.0,1.0,33.0,Male,3.0,4.0,2.0,Married,3.0,0.0,13.0,2.0,2.0,3.0,154.04,Mobile Phone,Debit Card,Mobile Phone
53037,0.0,15.0,1.0,13.0,Male,4.0,5.0,4.0,Single,8.0,1.0,16.0,2.0,2.0,3.0,185.32,Mobile Phone,Credit Card,Laptop & Accessory
53038,0.0,21.0,3.0,11.0,Male,3.0,4.0,3.0,Single,5.0,0.0,20.0,1.0,2.0,1.0,154.76,Mobile Phone,Credit Card,Laptop & Accessory
53039,0.0,16.0,1.0,30.0,Female,3.0,4.0,2.0,Single,4.0,0.0,15.0,1.2957750849614853,2.0,1.0,284.92,Mobile Phone,Debit Card,Grocery
53040,0.0,3.0,3.0,9.0,Male,4.0,4.0,3.0,Divorced,3.0,0.0,15.0,2.0,2.0,3.0,171.49,Mobile Phone,Debit Card,Laptop & Accessory
53041,0.0,16.0,2.0,9.0,Male,3.0,4.0,3.0,Married,2.0,1.0,12.0,2.0,2.0,1.0,151.96,Mobile Phone,COD,Mobile Phone
53042,0.0,6.0,1.0,9.0,Female,4.0,4.0,4.0,Divorced,3.0,0.0,14.0,1.0,2.0,8.0,148.7,Phone,Credit Card,Mobile Phone
53043,0.0,22.0,3.0,36.0,Female,4.0,4.0,3.0,Divorced,5.0,0.0,22.0,1.0,2.083804760301401,1.0,250.04,Mobile Phone,Credit Card,Grocery
53044,0.0,11.0,1.0,13.0,Male,3.0,3.0,5.0,Married,6.0,1.0,14.0,3.0,7.0,8.0,184.74,Mobile Phone,Credit Card,Laptop & Accessory
53045,0.0,4.0,3.0,32.0,Female,3.0,4.0,3.0,Divorced,9.0,1.0,13.0,2.0,3.0,3.0,172.36,Mobile Phone,COD,Laptop & Accessory
53046,0.0,1.0,3.0,7.0,Male,3.0,4.0,3.0,Divorced,3.0,0.0,18.0,3.0,8.0,8.0,177.96,Mobile Phone,Debit Card,Laptop & Accessory
53047,0.0,16.0,1.0,9.0,Male,4.0,5.0,2.0,Single,5.0,0.0,24.0,1.0,2.0,1.0,192.81,Mobile Phone,UPI,Laptop & Accessory
53048,1.0,1.0,3.0,7.0,Female,3.0,5.0,4.0,Single,3.0,1.0,12.0,2.0,2.0,3.0,146.74,Mobile Phone,COD,Mobile Phone
53049,0.0,10.0,3.0,7.0,Female,3.0,4.0,2.0,Single,6.0,0.0,16.0,2.0,2.0,1.0,191.53,Mobile Phone,Credit Card,Laptop & Accessory
53050,0.0,10.0,3.0,10.0,Male,3.0,5.0,2.0,Divorced,6.0,0.0,12.0,1.0,2.0,3.983352098724625,221.99,Mobile Phone,Credit Card,Grocery
53051,0.0,31.0,1.0,7.0,Male,3.0,4.0,3.0,Divorced,4.0,0.0,12.0,2.0,2.0,3.0,192.55,Mobile Phone,Credit Card,Laptop & Accessory
53052,0.0,14.0,1.0,17.0,Female,3.0,3.0,3.0,Divorced,5.0,1.0,14.0,1.0,2.0,8.0,147.13,Phone,Debit Card,Mobile Phone
53053,0.0,1.0,3.0,16.0,Male,3.0,4.0,2.0,Single,3.0,0.0,25.0,1.0,3.0,3.0,151.1,Mobile Phone,Credit Card,Mobile Phone
53054,1.0,1.0,3.0,12.0,Female,3.0,4.0,3.0,Single,3.0,1.0,14.0,2.0,2.0,1.0,153.51,Mobile Phone,E wallet,Mobile Phone
53055,0.0,11.0,1.0,17.0,Female,4.0,4.0,5.0,Divorced,8.0,0.0,21.0,2.0,2.0,4.0,159.52,Mobile Phone,Credit Card,Mobile Phone
53056,0.0,20.0,1.0,14.0,Female,2.0,4.0,3.0,Divorced,4.0,0.0,15.0,1.0,2.0,1.0,177.58,Mobile Phone,Credit Card,Laptop & Accessory
53057,1.0,5.0,3.0,11.0,Male,3.0,4.0,4.0,Single,3.0,0.0,19.0,8.0,8.0,7.766892367963237,218.55,Mobile Phone,E wallet,Laptop & Accessory
53058,0.0,24.0,1.0,17.0,Male,4.0,5.0,2.0,Single,8.0,0.0,16.0,1.0,2.0,4.872394896130702,229.96,Mobile Phone,Cash on Delivery,Grocery
53059,1.0,4.0,3.0,29.0,Male,4.0,5.0,3.0,Divorced,4.0,1.0,13.0,2.0,2.0,1.0,188.8,Mobile Phone,E wallet,Laptop & Accessory
53060,0.0,5.0,1.0,16.0,Male,3.0,5.0,4.0,Single,2.0,1.0,17.0,2.0,3.0,3.0,151.57,Mobile Phone,Debit Card,Mobile Phone
53061,1.0,1.0,3.0,19.0,Female,3.0,3.0,4.0,Single,3.0,0.0,16.0,1.0,2.0,1.0,152.16,Mobile Phone,Debit Card,Mobile Phone
53062,0.0,3.0,1.0,30.0,Male,3.0,4.0,2.0,Single,11.0,0.0,17.0,2.0,2.0,3.0,147.01,Phone,Debit Card,Mobile Phone
53063,0.0,9.0,1.0,16.0,Male,4.0,5.0,4.0,Single,11.0,0.0,20.0,2.0,2.0,1.0,190.4,Mobile Phone,Debit Card,Laptop & Accessory
53064,0.0,1.0,1.0,7.0,Male,3.0,4.0,4.0,Married,3.0,0.0,12.0,1.0,2.0,5.0,163.16,Mobile Phone,Credit Card,Mobile Phone
53065,0.0,2.0,3.0,16.0,Male,4.0,4.0,2.0,Single,3.0,0.0,17.0,2.0,2.0,8.0,177.53,Mobile Phone,Debit Card,Laptop & Accessory
53066,0.0,23.0,1.0,14.0,Male,3.0,5.0,3.0,Single,10.0,0.0,25.0,2.0,2.0,1.0,170.0,Mobile Phone,UPI,Grocery
53067,0.0,25.0,3.0,21.0,Female,3.0,4.0,2.0,Divorced,6.0,0.0,12.0,1.0,2.0,8.0,174.36,Mobile Phone,Debit Card,Laptop & Accessory
53068,0.0,10.0,1.0,9.0,Female,4.0,4.0,3.0,Divorced,6.0,0.0,14.0,2.0,3.0,3.0,150.43,Mobile Phone,Debit Card,Mobile Phone
53069,1.0,1.0,3.0,26.0,Male,4.0,3.0,2.0,Single,10.0,1.0,14.0,2.0,2.0,5.0,178.04,Mobile Phone,E wallet,Laptop & Accessory
53070,0.0,29.0,1.0,9.0,Female,4.0,4.0,2.0,Single,4.0,1.0,14.0,1.5192269497920128,2.0,3.0,291.59,Mobile Phone,Debit Card,Grocery
53071,0.0,1.0,3.0,17.0,Female,4.0,4.0,3.0,Married,3.0,1.0,13.0,1.0,2.0,4.0,167.6,Mobile Phone,E wallet,Laptop & Accessory
53072,0.0,4.0,3.0,9.0,Male,4.0,4.0,4.0,Divorced,3.0,0.0,19.0,2.0,2.0,1.0,149.76,Mobile Phone,COD,Mobile Phone
53073,1.0,1.0,1.0,10.0,Male,4.0,4.0,5.0,Single,2.0,0.0,23.0,1.0,2.0,5.0,156.02,Mobile Phone,COD,Mobile Phone
53074,0.0,1.0,1.0,18.0,Female,3.0,4.0,4.0,Divorced,3.0,0.0,14.0,2.0,2.0,3.0,147.44,Phone,Credit Card,Mobile Phone
